gene_name	gene_id	mod_code	chrom	start0	end0	strand	ZN_transcript_index	sample	Nvalid_cov	Nmod	Ncanonical	Nother_mod	Ndelete	Nfail	Ndiff	Nnocall	frac_modified
		19228	chr2	69942952	69942953	+	2	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	8	0	8	0	0	0	0	0	0.0
		19228	chr2	69942952	69942953	+	2	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	8	0	8	0	0	0	0	0	0.0
		19228	chr2	69942956	69942957	+	2	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	6	0	6	0	0	0	0	0	0.0
		19228	chr2	69942956	69942957	+	2	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	8	0	8	0	0	0	0	0	0.0
		19228	chr3	105576895	105576896	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	599	13	586	0	0	17	0	0	0.021703
		19228	chr3	105576895	105576896	+	1	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	947	37	910	0	8	29	0	0	0.039071
		19228	chr3	105576895	105576896	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	641	57	584	0	0	31	0	0	0.088924
		19228	chr3	105576895	105576896	+	1	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	226	6	220	0	0	6	0	0	0.026549
		19228	chr3	105576895	105576896	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	433	25	408	0	0	23	0	0	0.057737
		19228	chr3	105576895	105576896	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	248	12	236	0	0	16	0	0	0.048387
		19228	chr3	105576895	105576896	+	2	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	85	13	72	0	8	3	0	0	0.152941
		19228	chr3	105576895	105576896	+	2	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	102	6	96	0	0	2	0	0	0.058824
		19228	chr3	105576895	105576896	+	2	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	138	6	132	0	0	6	0	0	0.043478
		19228	chr3	105576895	105576896	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	58	6	52	0	0	6	0	0	0.103448
		19228	chr3	105576895	105576896	+	2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	87	7	80	0	0	1	0	0	0.08046
		19228	chr3	105576895	105576896	+	2	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	22	0	22	0	0	2	0	0	0.0
		19228	chr3	105576898	105576899	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	512	6	506	0	0	8	0	0	0.011719
		19228	chr3	105576898	105576899	+	1	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	869	19	850	0	0	19	8	0	0.021864
		19228	chr3	105576898	105576899	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	560	12	548	0	8	10	6	0	0.021429
		19228	chr3	105576898	105576899	+	1	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	158	0	158	0	0	2	0	0	0.0
		19228	chr3	105576898	105576899	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	406	0	400	6	0	18	0	0	0.0
		19228	chr3	105576898	105576899	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	227	7	220	0	0	5	0	0	0.030837
		19228	chr3	105576898	105576899	+	2	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	78	0	78	0	0	2	0	0	0.0
		19228	chr3	105576898	105576899	+	2	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	94	0	88	6	0	2	0	0	0.0
		19228	chr3	105576898	105576899	+	2	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	124	0	124	0	0	4	0	0	0.0
		19228	chr3	105576898	105576899	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	54	6	48	0	0	2	0	0	0.111111
		19228	chr3	105576898	105576899	+	2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	88	0	88	0	0	0	0	0	0.0
