gene_name	gene_id	mod_code	chrom	start0	end0	strand	ZN_transcript_index	sample	Nvalid_cov	Nmod	Ncanonical	Nother_mod	Ndelete	Nfail	Ndiff	Nnocall	frac_modified
ALCAM	ALCAM	17596	chr3	105366682	105366683	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	5	0	5	0	0	0	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366685	105366686	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	8	0	8	0	0	0	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366685	105366686	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	8	0	8	0	0	0	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366692	105366693	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	8	0	8	0	0	0	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366692	105366693	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	8	0	8	0	0	0	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366703	105366704	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	21	0	16	5	0	3	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366703	105366704	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	8	0	8	0	0	0	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366703	105366704	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	16	0	16	0	0	0	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366703	105366704	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	15	0	8	7	0	1	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366703	105366704	+	4	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	5	0	5	0	0	0	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366706	105366707	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	21	0	21	0	0	3	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366706	105366707	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	24	0	24	0	0	0	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366706	105366707	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	16	0	16	0	0	0	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366706	105366707	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	16	0	16	0	0	0	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366706	105366707	+	2	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	5	0	5	0	0	0	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366706	105366707	+	2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366706	105366707	+	4	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	8	0	8	0	0	0	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366714	105366715	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	29	0	29	0	0	3	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366714	105366715	+	1	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	8	0	8	0	0	0	0	0	0.0
ALCAM	ALCAM	17596	chr3	105366714	105366715	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	29	0	29	0	0	3	0	0	0.0
